country,iso3,who_region,month_start,month_lab,cases,deaths
Luxembourg,LUX,EURO,01-01-24,janv-24,0,0
Luxembourg,LUX,EURO,01-02-24,Feb 2024,1,0
Luxembourg,LUX,EURO,01-03-24,mars-24,0,0
Luxembourg,LUX,EURO,01-04-24,Apr 2024,0,0
Luxembourg,LUX,EURO,01-05-24,May 2024,0,0
Malaysia,MYS,WPRO,01-08-23,Aug 2023,2,0
Malaysia,MYS,WPRO,01-10-23,oct-23,2,0
Malaysia,MYS,WPRO,01-11-23,nov-23,5,0
Malta,MLT,EURO,01-05-22,May 2022,1,0
Malta,MLT,EURO,01-06-22,Jun 2022,5,0
Malta,MLT,EURO,01-07-22,Jul 2022,11,0
Malta,MLT,EURO,01-08-22,Aug 2022,14,0
Malta,MLT,EURO,01-09-22,sept-22,2,0
Malta,MLT,EURO,01-10-22,oct-22,0,0
Malta,MLT,EURO,01-11-22,nov-22,0,0
Malta,MLT,EURO,01-12-22,Dec 2022,0,0
Malta,MLT,EURO,01-01-23,janv-23,0,0
Malta,MLT,EURO,01-02-23,Feb 2023,0,0
Malta,MLT,EURO,01-03-23,mars-23,1,0
Malta,MLT,EURO,01-04-23,Apr 2023,0,0
Malta,MLT,EURO,01-05-23,May 2023,0,0
Malta,MLT,EURO,01-06-23,Jun 2023,0,0
Malta,MLT,EURO,01-07-23,Jul 2023,0,0
Malta,MLT,EURO,01-08-23,Aug 2023,0,0
Malta,MLT,EURO,01-09-23,sept-23,0,0
Malta,MLT,EURO,01-10-23,oct-23,1,0
Malta,MLT,EURO,01-11-23,nov-23,0,0
Malta,MLT,EURO,01-12-23,Dec 2023,0,0
Malta,MLT,EURO,01-01-24,janv-24,0,0
Malta,MLT,EURO,01-02-24,Feb 2024,0,0
Malta,MLT,EURO,01-03-24,mars-24,0,0
Malta,MLT,EURO,01-04-24,Apr 2024,0,0
Malta,MLT,EURO,01-05-24,May 2024,0,0
Martinique,MTQ,AMRO,01-07-22,Jul 2022,1,0
Martinique,MTQ,AMRO,01-08-22,Aug 2022,0,0
Martinique,MTQ,AMRO,01-09-22,sept-22,0,0
Martinique,MTQ,AMRO,01-10-22,oct-22,0,0
Martinique,MTQ,AMRO,01-11-22,nov-22,0,0
Martinique,MTQ,AMRO,01-12-22,Dec 2022,0,0
Martinique,MTQ,AMRO,01-01-23,janv-23,6,0
Martinique,MTQ,AMRO,01-02-23,Feb 2023,0,0
Martinique,MTQ,AMRO,01-03-23,mars-23,0,0
Martinique,MTQ,AMRO,01-04-23,Apr 2023,0,0
Martinique,MTQ,AMRO,01-05-23,May 2023,0,0
Martinique,MTQ,AMRO,01-06-23,Jun 2023,0,0
Martinique,MTQ,AMRO,01-07-23,Jul 2023,0,0
Martinique,MTQ,AMRO,01-08-23,Aug 2023,0,0
Martinique,MTQ,AMRO,01-09-23,sept-23,0,0
Martinique,MTQ,AMRO,01-10-23,oct-23,0,0
Martinique,MTQ,AMRO,01-11-23,nov-23,0,0
Martinique,MTQ,AMRO,01-12-23,Dec 2023,0,0
Martinique,MTQ,AMRO,01-01-24,janv-24,0,0
Martinique,MTQ,AMRO,01-02-24,Feb 2024,0,0
Martinique,MTQ,AMRO,01-03-24,mars-24,0,0
Martinique,MTQ,AMRO,01-04-24,Apr 2024,0,0
Martinique,MTQ,AMRO,01-05-24,May 2024,0,0
Mexico,MEX,AMRO,01-05-22,May 2022,4,0
Mexico,MEX,AMRO,01-06-22,Jun 2022,35,0
Mexico,MEX,AMRO,01-07-22,Jul 2022,184,1
Mexico,MEX,AMRO,01-08-22,Aug 2022,1026,3
Mexico,MEX,AMRO,01-09-22,sept-22,1133,9
Mexico,MEX,AMRO,01-10-22,oct-22,774,4
Mexico,MEX,AMRO,01-11-22,nov-22,474,8
Mexico,MEX,AMRO,01-12-22,Dec 2022,143,0
Mexico,MEX,AMRO,01-01-23,janv-23,155,3
Mexico,MEX,AMRO,01-02-23,Feb 2023,53,3
Mexico,MEX,AMRO,01-03-23,mars-23,24,1
Mexico,MEX,AMRO,01-04-23,Apr 2023,16,2
Mexico,MEX,AMRO,01-05-23,May 2023,10,0
Mexico,MEX,AMRO,01-06-23,Jun 2023,13,0
Mexico,MEX,AMRO,01-07-23,Jul 2023,9,0
Mexico,MEX,AMRO,01-08-23,Aug 2023,9,0
Mexico,MEX,AMRO,01-09-23,sept-23,3,0
Mexico,MEX,AMRO,01-10-23,oct-23,5,0
Mexico,MEX,AMRO,01-11-23,nov-23,9,0
Mexico,MEX,AMRO,01-12-23,Dec 2023,0,0
Mexico,MEX,AMRO,01-01-24,janv-24,4,0
Mexico,MEX,AMRO,01-02-24,Feb 2024,1,0
Mexico,MEX,AMRO,01-03-24,mars-24,4,0
Mexico,MEX,AMRO,01-04-24,Apr 2024,9,0
Mexico,MEX,AMRO,01-05-24,May 2024,12,0
Monaco,MCO,EURO,01-08-22,Aug 2022,3,0
Monaco,MCO,EURO,01-09-22,sept-22,0,0
Monaco,MCO,EURO,01-10-22,oct-22,0,0
Monaco,MCO,EURO,01-11-22,nov-22,0,0
Monaco,MCO,EURO,01-12-22,Dec 2022,0,0
Monaco,MCO,EURO,01-01-23,janv-23,0,0
Monaco,MCO,EURO,01-02-23,Feb 2023,0,0
Monaco,MCO,EURO,01-03-23,mars-23,0,0
Monaco,MCO,EURO,01-04-23,Apr 2023,0,0
Monaco,MCO,EURO,01-05-23,May 2023,0,0
Monaco,MCO,EURO,01-06-23,Jun 2023,0,0
Monaco,MCO,EURO,01-07-23,Jul 2023,0,0
Monaco,MCO,EURO,01-08-23,Aug 2023,0,0
Monaco,MCO,EURO,01-09-23,sept-23,0,0
Monaco,MCO,EURO,01-10-23,oct-23,0,0
Monaco,MCO,EURO,01-11-23,nov-23,0,0
Monaco,MCO,EURO,01-12-23,Dec 2023,0,0
Monaco,MCO,EURO,01-01-24,janv-24,0,0
Monaco,MCO,EURO,01-02-24,Feb 2024,0,0
Monaco,MCO,EURO,01-03-24,mars-24,0,0
Monaco,MCO,EURO,01-04-24,Apr 2024,0,0
Monaco,MCO,EURO,01-05-24,May 2024,0,0
Montenegro,MNE,EURO,01-07-22,Jul 2022,1,0
Montenegro,MNE,EURO,01-08-22,Aug 2022,1,0
Montenegro,MNE,EURO,01-09-22,sept-22,0,0
Montenegro,MNE,EURO,01-10-22,oct-22,0,0
Montenegro,MNE,EURO,01-11-22,nov-22,0,0
Montenegro,MNE,EURO,01-12-22,Dec 2022,0,0
Montenegro,MNE,EURO,01-01-23,janv-23,0,0
Montenegro,MNE,EURO,01-02-23,Feb 2023,0,0
Montenegro,MNE,EURO,01-03-23,mars-23,0,0
Montenegro,MNE,EURO,01-04-23,Apr 2023,0,0
Montenegro,MNE,EURO,01-05-23,May 2023,0,0
Montenegro,MNE,EURO,01-06-23,Jun 2023,0,0
Montenegro,MNE,EURO,01-07-23,Jul 2023,0,0
Montenegro,MNE,EURO,01-08-23,Aug 2023,0,0
Montenegro,MNE,EURO,01-09-23,sept-23,0,0
Montenegro,MNE,EURO,01-10-23,oct-23,0,0
Montenegro,MNE,EURO,01-11-23,nov-23,0,0
Montenegro,MNE,EURO,01-12-23,Dec 2023,0,0
Montenegro,MNE,EURO,01-01-24,janv-24,0,0
Montenegro,MNE,EURO,01-02-24,Feb 2024,0,0
Montenegro,MNE,EURO,01-03-24,mars-24,0,0
Montenegro,MNE,EURO,01-04-24,Apr 2024,0,0
Montenegro,MNE,EURO,01-05-24,May 2024,0,0
Morocco,MAR,EMRO,01-06-22,Jun 2022,1,0
Morocco,MAR,EMRO,01-08-22,Aug 2022,2,0
Mozambique,MOZ,AFRO,01-10-22,oct-22,1,1
Mozambique,MOZ,AFRO,01-11-22,nov-22,0,0
Mozambique,MOZ,AFRO,01-12-22,Dec 2022,0,0
Mozambique,MOZ,AFRO,01-01-23,janv-23,0,0
Mozambique,MOZ,AFRO,01-02-23,Feb 2023,0,0
Mozambique,MOZ,AFRO,01-03-23,mars-23,0,0
Mozambique,MOZ,AFRO,01-04-23,Apr 2023,0,0
Mozambique,MOZ,AFRO,01-05-23,May 2023,0,0
Mozambique,MOZ,AFRO,01-06-23,Jun 2023,0,0
Mozambique,MOZ,AFRO,01-07-23,Jul 2023,0,0
Mozambique,MOZ,AFRO,01-08-23,Aug 2023,0,0
Mozambique,MOZ,AFRO,01-09-23,sept-23,0,0
Mozambique,MOZ,AFRO,01-10-23,oct-23,0,0
Mozambique,MOZ,AFRO,01-11-23,nov-23,0,0
Mozambique,MOZ,AFRO,01-12-23,Dec 2023,0,0
Mozambique,MOZ,AFRO,01-01-24,janv-24,0,0
Mozambique,MOZ,AFRO,01-02-24,Feb 2024,0,0
Mozambique,MOZ,AFRO,01-03-24,mars-24,0,0
Mozambique,MOZ,AFRO,01-04-24,Apr 2024,0,0
Mozambique,MOZ,AFRO,01-05-24,May 2024,0,0
Nepal,NPL,SEARO,01-06-23,Jun 2023,1,0
Nepal,NPL,SEARO,01-07-23,Jul 2023,0,0
Nepal,NPL,SEARO,01-08-23,Aug 2023,0,0
Nepal,NPL,SEARO,01-09-23,sept-23,0,0
Nepal,NPL,SEARO,01-10-23,oct-23,0,0
Nepal,NPL,SEARO,01-11-23,nov-23,0,0
Nepal,NPL,SEARO,01-12-23,Dec 2023,0,0
Nepal,NPL,SEARO,01-01-24,janv-24,0,0
Nepal,NPL,SEARO,01-02-24,Feb 2024,0,0
Nepal,NPL,SEARO,01-03-24,mars-24,0,0
Nepal,NPL,SEARO,01-04-24,Apr 2024,0,0
Nepal,NPL,SEARO,01-05-24,May 2024,0,0
Netherlands,NLD,EURO,01-05-22,May 2022,26,0
Netherlands,NLD,EURO,01-06-22,Jun 2022,231,0
Netherlands,NLD,EURO,01-07-22,Jul 2022,622,0
Netherlands,NLD,EURO,01-08-22,Aug 2022,281,0
Netherlands,NLD,EURO,01-09-22,sept-22,63,0
Netherlands,NLD,EURO,01-10-22,oct-22,12,0
Netherlands,NLD,EURO,01-11-22,nov-22,16,0
Netherlands,NLD,EURO,01-12-22,Dec 2022,5,0
Netherlands,NLD,EURO,01-01-23,janv-23,4,0
Netherlands,NLD,EURO,01-02-23,Feb 2023,1,0
Netherlands,NLD,EURO,01-03-23,mars-23,1,0
Netherlands,NLD,EURO,01-04-23,Apr 2023,1,0
Netherlands,NLD,EURO,01-05-23,May 2023,1,0
Netherlands,NLD,EURO,01-06-23,Jun 2023,1,0
Netherlands,NLD,EURO,01-07-23,Jul 2023,0,0
Netherlands,NLD,EURO,01-08-23,Aug 2023,2,0
Netherlands,NLD,EURO,01-09-23,sept-23,7,0
Netherlands,NLD,EURO,01-10-23,oct-23,4,0
Netherlands,NLD,EURO,01-11-23,nov-23,7,0
Netherlands,NLD,EURO,01-12-23,Dec 2023,2,0
Netherlands,NLD,EURO,01-01-24,janv-24,5,0
Netherlands,NLD,EURO,01-02-24,Feb 2024,7,0
Netherlands,NLD,EURO,01-03-24,mars-24,0,0
Netherlands,NLD,EURO,01-04-24,Apr 2024,2,0
Netherlands,NLD,EURO,01-05-24,May 2024,1,0
New Caledonia,NCL,WPRO,01-07-22,Jul 2022,1,0
New Caledonia,NCL,WPRO,01-07-23,Jul 2023,0,0
New Zealand,NZL,WPRO,01-07-22,Jul 2022,2,0
New Zealand,NZL,WPRO,01-08-22,Aug 2022,2,0
New Zealand,NZL,WPRO,01-09-22,sept-22,5,0
New Zealand,NZL,WPRO,01-10-22,oct-22,19,0
New Zealand,NZL,WPRO,01-11-22,nov-22,8,0
New Zealand,NZL,WPRO,01-12-22,Dec 2022,4,0
New Zealand,NZL,WPRO,01-01-23,janv-23,1,0
New Zealand,NZL,WPRO,01-02-23,Feb 2023,1,0
New Zealand,NZL,WPRO,01-01-24,janv-24,8,0
New Zealand,NZL,WPRO,01-05-24,May 2024,1,0
Nigeria,NGA,AFRO,01-01-22,janv-22,3,0
Nigeria,NGA,AFRO,01-02-22,Feb 2022,1,0
Nigeria,NGA,AFRO,01-03-22,mars-22,6,0
Nigeria,NGA,AFRO,01-04-22,Apr 2022,5,1
Nigeria,NGA,AFRO,01-05-22,May 2022,6,0
Nigeria,NGA,AFRO,01-06-22,Jun 2022,42,1
Nigeria,NGA,AFRO,01-07-22,Jul 2022,94,1
Nigeria,NGA,AFRO,01-08-22,Aug 2022,120,3
Nigeria,NGA,AFRO,01-09-22,sept-22,204,1
Nigeria,NGA,AFRO,01-10-22,oct-22,123,0
Nigeria,NGA,AFRO,01-11-22,nov-22,76,0
Nigeria,NGA,AFRO,01-12-22,Dec 2022,83,0
Nigeria,NGA,AFRO,01-01-23,janv-23,27,1
Nigeria,NGA,AFRO,01-02-23,Feb 2023,16,0
Nigeria,NGA,AFRO,01-03-23,mars-23,27,1
Nigeria,NGA,AFRO,01-04-23,Apr 2023,2,0
Nigeria,NGA,AFRO,01-05-23,May 2023,7,0
Nigeria,NGA,AFRO,01-06-23,Jun 2023,1,0
Nigeria,NGA,AFRO,01-07-23,Jul 2023,0,0
Nigeria,NGA,AFRO,01-08-23,Aug 2023,0,0
Nigeria,NGA,AFRO,01-09-23,sept-23,0,0
Nigeria,NGA,AFRO,01-10-23,oct-23,0,0
Nigeria,NGA,AFRO,01-11-23,nov-23,12,0
Nigeria,NGA,AFRO,01-12-23,Dec 2023,3,0
Norway,NOR,EURO,01-05-22,May 2022,1,0
Norway,NOR,EURO,01-06-22,Jun 2022,14,0
Norway,NOR,EURO,01-07-22,Jul 2022,36,0
Norway,NOR,EURO,01-08-22,Aug 2022,29,0
Norway,NOR,EURO,01-09-22,sept-22,12,0
Norway,NOR,EURO,01-10-22,oct-22,1,0
Norway,NOR,EURO,01-11-22,nov-22,0,0
Norway,NOR,EURO,01-12-22,Dec 2022,0,0
Norway,NOR,EURO,01-01-23,janv-23,2,0
Norway,NOR,EURO,01-02-23,Feb 2023,0,0
Norway,NOR,EURO,01-03-23,mars-23,0,0
Norway,NOR,EURO,01-04-23,Apr 2023,0,0
Norway,NOR,EURO,01-05-23,May 2023,0,0
Norway,NOR,EURO,01-06-23,Jun 2023,0,0
Norway,NOR,EURO,01-07-23,Jul 2023,1,0
Norway,NOR,EURO,01-08-23,Aug 2023,0,0
Norway,NOR,EURO,01-09-23,sept-23,5,0
Norway,NOR,EURO,01-10-23,oct-23,1,0
Norway,NOR,EURO,01-11-23,nov-23,2,0
Norway,NOR,EURO,01-12-23,Dec 2023,0,0
Norway,NOR,EURO,01-01-24,janv-24,1,0
Norway,NOR,EURO,01-02-24,Feb 2024,0,0
Norway,NOR,EURO,01-03-24,mars-24,0,0
Norway,NOR,EURO,01-04-24,Apr 2024,1,0
Norway,NOR,EURO,01-05-24,May 2024,0,0
Oman,OMN,EMRO,01-10-23,oct-23,3,0
Pakistan,PAK,EMRO,01-04-23,Apr 2023,1,0
Pakistan,PAK,EMRO,01-05-23,May 2023,4,0
Pakistan,PAK,EMRO,01-08-23,Aug 2023,1,0
Pakistan,PAK,EMRO,01-09-23,sept-23,1,0
Panama,PAN,AMRO,01-07-22,Jul 2022,1,0
Panama,PAN,AMRO,01-08-22,Aug 2022,10,0
Panama,PAN,AMRO,01-09-22,sept-22,5,0
Panama,PAN,AMRO,01-10-22,oct-22,0,0
Panama,PAN,AMRO,01-11-22,nov-22,40,0
Panama,PAN,AMRO,01-12-22,Dec 2022,22,0
Panama,PAN,AMRO,01-01-23,janv-23,40,0
Panama,PAN,AMRO,01-02-23,Feb 2023,49,0
Panama,PAN,AMRO,01-03-23,mars-23,49,0
Panama,PAN,AMRO,01-04-23,Apr 2023,7,1
Panama,PAN,AMRO,01-05-23,May 2023,12,0
Panama,PAN,AMRO,01-06-23,Jun 2023,2,0
Panama,PAN,AMRO,01-07-23,Jul 2023,0,0
Panama,PAN,AMRO,01-08-23,Aug 2023,0,0
Panama,PAN,AMRO,01-09-23,sept-23,0,0
Panama,PAN,AMRO,01-10-23,oct-23,0,0
Panama,PAN,AMRO,01-11-23,nov-23,0,0
Panama,PAN,AMRO,01-12-23,Dec 2023,0,0
Panama,PAN,AMRO,01-01-24,janv-24,0,0
Panama,PAN,AMRO,01-02-24,Feb 2024,2,0
Panama,PAN,AMRO,01-03-24,mars-24,0,0
Panama,PAN,AMRO,01-04-24,Apr 2024,0,0
Panama,PAN,AMRO,01-05-24,May 2024,0,0
Paraguay,PRY,AMRO,01-08-22,Aug 2022,1,0
Paraguay,PRY,AMRO,01-09-22,sept-22,1,0
Paraguay,PRY,AMRO,01-10-22,oct-22,1,0
Paraguay,PRY,AMRO,01-11-22,nov-22,23,0
Paraguay,PRY,AMRO,01-12-22,Dec 2022,22,0
Paraguay,PRY,AMRO,01-01-23,janv-23,34,0
Paraguay,PRY,AMRO,01-02-23,Feb 2023,28,0
Paraguay,PRY,AMRO,01-03-23,mars-23,12,0
Paraguay,PRY,AMRO,01-04-23,Apr 2023,3,0
Paraguay,PRY,AMRO,01-05-23,May 2023,0,0
Paraguay,PRY,AMRO,01-06-23,Jun 2023,1,0
Paraguay,PRY,AMRO,01-07-23,Jul 2023,0,0
Paraguay,PRY,AMRO,01-08-23,Aug 2023,0,0
Paraguay,PRY,AMRO,01-09-23,sept-23,0,0
Paraguay,PRY,AMRO,01-10-23,oct-23,0,0
Paraguay,PRY,AMRO,01-11-23,nov-23,0,0
Paraguay,PRY,AMRO,01-12-23,Dec 2023,0,0
Paraguay,PRY,AMRO,01-01-24,janv-24,0,0
Paraguay,PRY,AMRO,01-02-24,Feb 2024,0,0
Paraguay,PRY,AMRO,01-03-24,mars-24,0,0
Paraguay,PRY,AMRO,01-04-24,Apr 2024,0,0
Paraguay,PRY,AMRO,01-05-24,May 2024,0,0
Peru,PER,AMRO,01-06-22,Jun 2022,3,0
Peru,PER,AMRO,01-07-22,Jul 2022,266,0
Peru,PER,AMRO,01-08-22,Aug 2022,1277,0
Peru,PER,AMRO,01-09-22,sept-22,975,0
Peru,PER,AMRO,01-10-22,oct-22,527,0
Peru,PER,AMRO,01-11-22,nov-22,460,0
Peru,PER,AMRO,01-12-22,Dec 2022,135,8
Peru,PER,AMRO,01-01-23,janv-23,84,7
Peru,PER,AMRO,01-02-23,Feb 2023,39,2
Peru,PER,AMRO,01-03-23,mars-23,19,3
Peru,PER,AMRO,01-04-23,Apr 2023,15,0
Peru,PER,AMRO,01-05-23,May 2023,0,0
Peru,PER,AMRO,01-06-23,Jun 2023,12,0
Peru,PER,AMRO,01-07-23,Jul 2023,0,0
Peru,PER,AMRO,01-08-23,Aug 2023,0,0
Peru,PER,AMRO,01-09-23,sept-23,0,0
Peru,PER,AMRO,01-10-23,oct-23,0,0
Peru,PER,AMRO,01-11-23,nov-23,0,0
Peru,PER,AMRO,01-12-23,Dec 2023,0,0
Peru,PER,AMRO,01-01-24,janv-24,0,0
Peru,PER,AMRO,01-02-24,Feb 2024,0,0
Peru,PER,AMRO,01-03-24,mars-24,0,0
Peru,PER,AMRO,01-04-24,Apr 2024,0,0
Peru,PER,AMRO,01-05-24,May 2024,0,0
Philippines,PHL,WPRO,01-07-22,Jul 2022,1,0
Philippines,PHL,WPRO,01-08-22,Aug 2022,3,0
Philippines,PHL,WPRO,01-05-23,May 2023,1,0
Philippines,PHL,WPRO,01-12-23,Dec 2023,4,0
Poland,POL,EURO,01-06-22,Jun 2022,10,0
Poland,POL,EURO,01-07-22,Jul 2022,43,0
Poland,POL,EURO,01-08-22,Aug 2022,77,0
Poland,POL,EURO,01-09-22,sept-22,58,0
Poland,POL,EURO,01-10-22,oct-22,18,0
Poland,POL,EURO,01-11-22,nov-22,8,0
Poland,POL,EURO,01-12-22,Dec 2022,0,0
Poland,POL,EURO,01-01-23,janv-23,1,0
Poland,POL,EURO,01-02-23,Feb 2023,0,0
Poland,POL,EURO,01-03-23,mars-23,0,0
Poland,POL,EURO,01-04-23,Apr 2023,2,0
Poland,POL,EURO,01-05-23,May 2023,0,0
Poland,POL,EURO,01-06-23,Jun 2023,0,0
Poland,POL,EURO,01-07-23,Jul 2023,0,0
Poland,POL,EURO,01-08-23,Aug 2023,0,0
Poland,POL,EURO,01-09-23,sept-23,0,0
Poland,POL,EURO,01-10-23,oct-23,0,0
Poland,POL,EURO,01-11-23,nov-23,0,0
Poland,POL,EURO,01-12-23,Dec 2023,0,0
Poland,POL,EURO,01-01-24,janv-24,3,0
Poland,POL,EURO,01-02-24,Feb 2024,0,0
Poland,POL,EURO,01-03-24,mars-24,1,0
Poland,POL,EURO,01-04-24,Apr 2024,0,0
Poland,POL,EURO,01-05-24,May 2024,2,0
Portugal,PRT,EURO,01-05-22,May 2022,100,0
Portugal,PRT,EURO,01-06-22,Jun 2022,302,0
Portugal,PRT,EURO,01-07-22,Jul 2022,231,0
Portugal,PRT,EURO,01-08-22,Aug 2022,213,0
Portugal,PRT,EURO,01-09-22,sept-22,80,0
Portugal,PRT,EURO,01-10-22,oct-22,18,0
Portugal,PRT,EURO,01-11-22,nov-22,4,0
Portugal,PRT,EURO,01-12-22,Dec 2022,0,0
Portugal,PRT,EURO,01-01-23,janv-23,3,0
Portugal,PRT,EURO,01-02-23,Feb 2023,0,0
Portugal,PRT,EURO,01-03-23,mars-23,0,0
Portugal,PRT,EURO,01-04-23,Apr 2023,2,0
Portugal,PRT,EURO,01-05-23,May 2023,0,1
Portugal,PRT,EURO,01-06-23,Jun 2023,2,0
Portugal,PRT,EURO,01-07-23,Jul 2023,47,0
Portugal,PRT,EURO,01-08-23,Aug 2023,3,0
Portugal,PRT,EURO,01-09-23,sept-23,86,0
Portugal,PRT,EURO,01-10-23,oct-23,43,0
Portugal,PRT,EURO,01-11-23,nov-23,28,0
Portugal,PRT,EURO,01-12-23,Dec 2023,0,0
Portugal,PRT,EURO,01-01-24,janv-24,24,1
Portugal,PRT,EURO,01-02-24,Feb 2024,4,1
Portugal,PRT,EURO,01-03-24,mars-24,3,0
Portugal,PRT,EURO,01-04-24,Apr 2024,0,0
Portugal,PRT,EURO,01-05-24,May 2024,0,0
Qatar,QAT,EMRO,01-07-22,Jul 2022,2,0
Qatar,QAT,EMRO,01-08-22,Aug 2022,1,0
Qatar,QAT,EMRO,01-09-22,sept-22,2,0
Republic of Korea,KOR,WPRO,01-06-22,Jun 2022,1,0
Republic of Korea,KOR,WPRO,01-09-22,sept-22,1,0
Republic of Korea,KOR,WPRO,01-11-22,nov-22,2,0
Republic of Korea,KOR,WPRO,01-03-23,mars-23,1,0
Republic of Korea,KOR,WPRO,01-04-23,Apr 2023,38,0
Republic of Korea,KOR,WPRO,01-05-23,May 2023,46,0
Republic of Korea,KOR,WPRO,01-06-23,Jun 2023,28,0
Republic of Korea,KOR,WPRO,01-07-23,Jul 2023,9,0
Republic of Korea,KOR,WPRO,01-08-23,Aug 2023,9,0
Republic of Korea,KOR,WPRO,01-09-23,sept-23,6,0
Republic of Korea,KOR,WPRO,01-10-23,oct-23,8,0
Republic of Korea,KOR,WPRO,01-11-23,nov-23,6,0
Republic of Korea,KOR,WPRO,01-04-24,Apr 2024,1,0
Republic of Moldova,MDA,EURO,01-08-22,Aug 2022,2,0
Republic of Moldova,MDA,EURO,01-09-22,sept-22,0,0
Republic of Moldova,MDA,EURO,01-10-22,oct-22,0,0
Republic of Moldova,MDA,EURO,01-11-22,nov-22,0,0
Republic of Moldova,MDA,EURO,01-12-22,Dec 2022,0,0
Republic of Moldova,MDA,EURO,01-01-23,janv-23,0,0
Republic of Moldova,MDA,EURO,01-02-23,Feb 2023,0,0
Republic of Moldova,MDA,EURO,01-03-23,mars-23,0,0
Republic of Moldova,MDA,EURO,01-04-23,Apr 2023,0,0
Republic of Moldova,MDA,EURO,01-05-23,May 2023,0,0
Republic of Moldova,MDA,EURO,01-06-23,Jun 2023,0,0
Republic of Moldova,MDA,EURO,01-07-23,Jul 2023,0,0
Republic of Moldova,MDA,EURO,01-08-23,Aug 2023,0,0
Republic of Moldova,MDA,EURO,01-09-23,sept-23,0,0
Republic of Moldova,MDA,EURO,01-10-23,oct-23,0,0
Republic of Moldova,MDA,EURO,01-11-23,nov-23,0,0
Republic of Moldova,MDA,EURO,01-12-23,Dec 2023,0,0
Republic of Moldova,MDA,EURO,01-01-24,janv-24,0,0
Republic of Moldova,MDA,EURO,01-02-24,Feb 2024,0,0
Republic of Moldova,MDA,EURO,01-03-24,mars-24,0,0
Republic of Moldova,MDA,EURO,01-04-24,Apr 2024,0,0
Republic of Moldova,MDA,EURO,01-05-24,May 2024,0,0
Romania,ROU,EURO,01-06-22,Jun 2022,11,0
Romania,ROU,EURO,01-07-22,Jul 2022,9,0
Romania,ROU,EURO,01-08-22,Aug 2022,16,0
Romania,ROU,EURO,01-09-22,sept-22,4,0
Romania,ROU,EURO,01-10-22,oct-22,3,0
Romania,ROU,EURO,01-11-22,nov-22,2,0
Romania,ROU,EURO,01-12-22,Dec 2022,1,0
Romania,ROU,EURO,01-01-23,janv-23,1,0
Romania,ROU,EURO,01-02-23,Feb 2023,0,0
Romania,ROU,EURO,01-03-23,mars-23,0,0
Romania,ROU,EURO,01-04-23,Apr 2023,0,0
Romania,ROU,EURO,01-05-23,May 2023,0,0
Romania,ROU,EURO,01-06-23,Jun 2023,0,0
Romania,ROU,EURO,01-07-23,Jul 2023,0,0
Romania,ROU,EURO,01-08-23,Aug 2023,0,0
Romania,ROU,EURO,01-09-23,sept-23,0,0
Romania,ROU,EURO,01-10-23,oct-23,0,0
Romania,ROU,EURO,01-11-23,nov-23,0,0
Romania,ROU,EURO,01-12-23,Dec 2023,0,0
Romania,ROU,EURO,01-01-24,janv-24,0,0
Romania,ROU,EURO,01-02-24,Feb 2024,0,0
Romania,ROU,EURO,01-03-24,mars-24,0,0
Romania,ROU,EURO,01-04-24,Apr 2024,0,0
Romania,ROU,EURO,01-05-24,May 2024,0,0
Russian Federation,RUS,EURO,01-07-22,Jul 2022,1,0
Russian Federation,RUS,EURO,01-08-22,Aug 2022,0,0
Russian Federation,RUS,EURO,01-09-22,sept-22,1,0
Russian Federation,RUS,EURO,01-10-22,oct-22,0,0
Russian Federation,RUS,EURO,01-11-22,nov-22,0,0
Russian Federation,RUS,EURO,01-12-22,Dec 2022,0,0
Russian Federation,RUS,EURO,01-01-23,janv-23,0,0
Russian Federation,RUS,EURO,01-02-23,Feb 2023,0,0
Russian Federation,RUS,EURO,01-03-23,mars-23,0,0
Russian Federation,RUS,EURO,01-04-23,Apr 2023,0,0
Russian Federation,RUS,EURO,01-05-23,May 2023,0,0
Russian Federation,RUS,EURO,01-06-23,Jun 2023,0,0
Russian Federation,RUS,EURO,01-07-23,Jul 2023,0,0
Russian Federation,RUS,EURO,01-08-23,Aug 2023,0,0
Russian Federation,RUS,EURO,01-09-23,sept-23,0,0
Russian Federation,RUS,EURO,01-10-23,oct-23,0,0
Russian Federation,RUS,EURO,01-11-23,nov-23,0,0
Russian Federation,RUS,EURO,01-12-23,Dec 2023,0,0
Russian Federation,RUS,EURO,01-01-24,janv-24,2,0
Russian Federation,RUS,EURO,01-02-24,Feb 2024,0,0
Russian Federation,RUS,EURO,01-03-24,mars-24,0,0
Russian Federation,RUS,EURO,01-04-24,Apr 2024,0,0
Russian Federation,RUS,EURO,01-05-24,May 2024,0,0
Saint Martin,MAF,AMRO,01-08-22,Aug 2022,1,0
Saint Martin,MAF,AMRO,01-09-22,sept-22,0,0
Saint Martin,MAF,AMRO,01-10-22,oct-22,0,0
Saint Martin,MAF,AMRO,01-11-22,nov-22,0,0
Saint Martin,MAF,AMRO,01-12-22,Dec 2022,0,0
Saint Martin,MAF,AMRO,01-01-23,janv-23,0,0
Saint Martin,MAF,AMRO,01-02-23,Feb 2023,0,0
Saint Martin,MAF,AMRO,01-03-23,mars-23,0,0
Saint Martin,MAF,AMRO,01-04-23,Apr 2023,0,0
Saint Martin,MAF,AMRO,01-05-23,May 2023,0,0
